# SYNTHETIC LiDAR returns for project 02.17 -- LIDAR-FRAME meters (x,y,z)
# true_r/g/b: exact flat surface color the ray hit, [0,255] -- EVALUATION-ONLY ground truth
# visible: 1 if unobstructed from the CAMERA's own origin, 0 if occluded -- EVALUATION-ONLY
# surface: human-readable object name -- EVALUATION-ONLY
# regenerate: python make_synthetic.py --seed 42
# 3368 points, 138 ground-truth-occluded (the occlusion cohort), range noise sigma=0.02 m
x,y,z,true_r,true_g,true_b,visible,surface
12.050043,4.815164,0.453149,60.0,160.0,70.0,1,background
12.054190,4.948534,0.455032,60.0,160.0,70.0,1,background
12.068491,5.087295,0.457354,60.0,160.0,70.0,1,background
12.043786,5.210553,0.458251,60.0,160.0,70.0,1,background
12.007828,5.329356,0.458766,60.0,160.0,70.0,1,background
12.031255,5.475502,0.461605,60.0,160.0,70.0,1,background
12.040251,5.616611,0.463952,60.0,160.0,70.0,1,background
12.038908,5.754190,0.465961,60.0,160.0,70.0,1,background
12.051197,5.899657,0.468560,60.0,160.0,70.0,1,background
12.085947,-5.916669,0.705225,60.0,160.0,70.0,1,background
12.061232,-5.764860,0.700594,60.0,160.0,70.0,1,background
12.043867,-5.618298,0.696491,60.0,160.0,70.0,1,background
12.063552,-5.490200,0.694619,60.0,160.0,70.0,1,background
12.060277,-5.352634,0.691507,60.0,160.0,70.0,1,background
12.040890,-5.209300,0.687561,60.0,160.0,70.0,1,background
12.053963,-5.081171,0.685554,60.0,160.0,70.0,1,background
12.047146,-4.945643,0.682496,60.0,160.0,70.0,1,background
12.066679,-4.821811,0.681008,60.0,160.0,70.0,1,background
12.030340,-4.676820,0.676450,60.0,160.0,70.0,1,background
12.051776,-4.555401,0.675221,60.0,160.0,70.0,1,background
12.045469,-4.424249,0.672511,60.0,160.0,70.0,1,background
12.003151,-4.281272,0.667875,60.0,160.0,70.0,1,background
12.044099,-4.168863,0.667947,60.0,160.0,70.0,1,background
12.058344,-4.047452,0.666600,60.0,160.0,70.0,1,background
12.057022,-3.921474,0.664463,60.0,160.0,70.0,1,background
12.111031,-3.813712,0.665437,60.0,160.0,70.0,1,background
12.053406,-3.671569,0.660348,60.0,160.0,70.0,1,background
12.078872,-3.555775,0.659886,60.0,160.0,70.0,1,background
12.046658,-3.423750,0.656341,60.0,160.0,70.0,1,background
12.021235,-3.294892,0.653242,60.0,160.0,70.0,1,background
12.036130,-3.177817,0.652402,60.0,160.0,70.0,1,background
12.049597,-3.060678,0.651546,60.0,160.0,70.0,1,background
12.047525,-2.940053,0.649913,60.0,160.0,70.0,1,background
12.050122,-2.821110,0.648596,60.0,160.0,70.0,1,background
12.039167,-2.699602,0.646614,60.0,160.0,70.0,1,background
12.043114,-2.582005,0.645496,60.0,160.0,70.0,1,background
12.074958,-2.470513,0.645931,60.0,160.0,70.0,1,background
12.032311,-2.344339,0.642444,60.0,160.0,70.0,1,background
12.037778,-2.228331,0.641591,60.0,160.0,70.0,1,background
12.047743,-2.113412,0.641037,60.0,160.0,70.0,1,background
12.073130,-2.001241,0.641360,60.0,160.0,70.0,1,background
12.051096,-1.881538,0.639223,60.0,160.0,70.0,1,background
12.030401,-1.762795,0.637219,60.0,160.0,70.0,1,background
12.039891,-1.648900,0.636874,60.0,160.0,70.0,1,background
12.076613,-1.538589,0.638024,60.0,160.0,70.0,1,background
12.050818,-1.420484,0.635929,60.0,160.0,70.0,1,background
12.060308,-1.306947,0.635754,60.0,160.0,70.0,1,background
12.078458,-1.194320,0.636092,60.0,160.0,70.0,1,background
12.022586,-1.074942,0.632591,60.0,160.0,70.0,1,background
12.097633,-0.967281,0.636033,60.0,160.0,70.0,1,background
12.072676,-0.851321,0.634273,60.0,160.0,70.0,1,background
12.040876,-0.735565,0.632212,60.0,160.0,70.0,1,background
12.029364,-0.621587,0.631273,60.0,160.0,70.0,1,background
12.096887,-0.511275,0.634537,60.0,160.0,70.0,1,background
12.044711,-0.395850,0.631577,60.0,160.0,70.0,1,background
12.064355,-0.283162,0.632440,60.0,160.0,70.0,1,background
12.045481,-0.169611,0.631340,60.0,160.0,70.0,1,background
12.048091,-0.056546,0.631421,60.0,160.0,70.0,1,background
12.041966,0.056517,0.631100,60.0,160.0,70.0,1,background
12.063646,0.169867,0.632292,60.0,160.0,70.0,1,background
12.071360,0.283326,0.632807,60.0,160.0,70.0,1,background
12.041102,0.395732,0.631388,60.0,160.0,70.0,1,background
12.090144,0.510990,0.634183,60.0,160.0,70.0,1,background
12.027938,0.621513,0.631199,60.0,160.0,70.0,1,background
12.085730,0.738305,0.634567,60.0,160.0,70.0,1,background
12.056918,0.850210,0.633445,60.0,160.0,70.0,1,background
12.068567,0.964957,0.634505,60.0,160.0,70.0,1,background
12.080574,1.080127,0.635642,60.0,160.0,70.0,1,background
12.037085,1.190229,0.633913,60.0,160.0,70.0,1,background
12.065933,1.307557,0.636051,60.0,160.0,70.0,1,background
12.047300,1.420069,0.635743,60.0,160.0,70.0,1,background
12.058225,1.536246,0.637053,60.0,160.0,70.0,1,background
12.070875,1.653143,0.638513,60.0,160.0,70.0,1,background
12.019680,1.761224,0.636651,60.0,160.0,70.0,1,background
12.034761,1.878988,0.638356,60.0,160.0,70.0,1,background
12.060604,1.999165,0.640694,60.0,160.0,70.0,1,background
12.036113,2.111372,0.640418,60.0,160.0,70.0,1,background
12.030024,2.226896,0.641178,60.0,160.0,70.0,1,background
12.034241,2.344715,0.642547,60.0,160.0,70.0,1,background
12.033367,2.462004,0.643706,60.0,160.0,70.0,1,background
12.030095,2.579213,0.644798,60.0,160.0,70.0,1,background
12.099878,2.713216,0.649875,60.0,160.0,70.0,1,background
12.045157,2.819948,0.648329,60.0,160.0,70.0,1,background
12.093846,2.951357,0.652412,60.0,160.0,70.0,1,background
12.046608,3.059919,0.651384,60.0,160.0,70.0,1,background
12.053488,3.182399,0.653343,60.0,160.0,70.0,1,background
12.035446,3.298787,0.654015,60.0,160.0,70.0,1,background
12.007200,3.412536,0.654192,60.0,160.0,70.0,1,background
12.050159,3.547323,0.658317,60.0,160.0,70.0,1,background
12.065170,3.675152,0.660993,60.0,160.0,70.0,1,background
12.051122,3.794847,0.662146,60.0,160.0,70.0,1,background
12.055875,3.921101,0.664400,60.0,160.0,70.0,1,background
12.043528,4.042479,0.665781,60.0,160.0,70.0,1,background
12.008454,4.156525,0.665970,60.0,160.0,70.0,1,background
12.082621,4.309618,0.672297,60.0,160.0,70.0,1,background
12.067205,4.432233,0.673725,60.0,160.0,70.0,1,background
12.051693,4.555369,0.675216,60.0,160.0,70.0,1,background
12.080795,4.696434,0.679287,60.0,160.0,70.0,1,background
12.088821,4.830659,0.682258,60.0,160.0,70.0,1,background
12.050816,4.947149,0.682704,60.0,160.0,70.0,1,background
12.076235,5.090560,0.686820,60.0,160.0,70.0,1,background
12.093759,5.232173,0.690580,60.0,160.0,70.0,1,background
12.036534,5.342097,0.690145,60.0,160.0,70.0,1,background
12.055773,5.486660,0.694171,60.0,160.0,70.0,1,background
12.037692,5.615418,0.696134,60.0,160.0,70.0,1,background
12.051160,5.760046,0.700009,60.0,160.0,70.0,1,background
12.051940,5.900021,0.703240,60.0,160.0,70.0,1,background
12.029834,-5.889199,0.936601,60.0,160.0,70.0,1,background
12.040060,-5.754741,0.933150,60.0,160.0,70.0,1,background
12.045624,-5.619118,0.929452,60.0,160.0,70.0,1,background
12.049422,-5.483770,0.925733,60.0,160.0,70.0,1,background
12.054415,-5.350033,0.922217,60.0,160.0,70.0,1,background
12.052370,-5.214267,0.918276,60.0,160.0,70.0,1,background
12.057943,-5.082849,0.915025,60.0,160.0,70.0,1,background
12.074673,-4.956943,0.912723,60.0,160.0,70.0,1,background
12.037367,-4.810098,0.906450,60.0,160.0,70.0,1,background
12.059483,-4.688150,0.904762,60.0,160.0,70.0,1,background
12.054403,-4.556394,0.901132,60.0,160.0,70.0,1,background
12.053988,-4.427378,0.897955,60.0,160.0,70.0,1,background
12.078120,-4.308012,0.896700,60.0,160.0,70.0,1,background
12.071445,-4.178328,0.893254,60.0,160.0,70.0,1,background
12.039452,-4.041111,0.888040,60.0,160.0,70.0,1,background
12.039784,-3.915868,0.885314,60.0,160.0,70.0,1,background
12.016439,-3.783925,0.880947,60.0,160.0,70.0,1,background
12.063961,-3.674784,0.881863,60.0,160.0,70.0,1,background
12.040255,-3.544407,0.877660,60.0,160.0,70.0,1,background
12.029627,-3.418910,0.874507,60.0,160.0,70.0,1,background
12.054487,-3.304006,0.874021,60.0,160.0,70.0,1,background
12.042627,-3.179532,0.870959,60.0,160.0,70.0,1,background
12.027600,-3.055091,0.867760,60.0,160.0,70.0,1,background
12.041827,-2.938662,0.866758,60.0,160.0,70.0,1,background
12.042071,-2.819226,0.864832,60.0,160.0,70.0,1,background
12.019952,-2.695294,0.861389,60.0,160.0,70.0,1,background
12.024142,-2.577937,0.859917,60.0,160.0,70.0,1,background
12.031463,-2.461614,0.858750,60.0,160.0,70.0,1,background
12.050729,-2.347928,0.858515,60.0,160.0,70.0,1,background
12.084422,-2.236965,0.859381,60.0,160.0,70.0,1,background
12.052120,-2.114180,0.855635,60.0,160.0,70.0,1,background
12.030762,-1.994218,0.852752,60.0,160.0,70.0,1,background
12.081569,-1.886296,0.855061,60.0,160.0,70.0,1,background
12.047409,-1.765287,0.851433,60.0,160.0,70.0,1,background
12.027284,-1.647174,0.848880,60.0,160.0,70.0,1,background
12.081319,-1.539189,0.851637,60.0,160.0,70.0,1,background
12.031963,-1.418261,0.847182,60.0,160.0,70.0,1,background
12.022451,-1.302845,0.845614,60.0,160.0,70.0,1,background
12.023190,-1.188855,0.844843,60.0,160.0,70.0,1,background
12.028013,-1.075428,0.844436,60.0,160.0,70.0,1,background
12.045609,-0.963121,0.844999,60.0,160.0,70.0,1,background
12.071020,-0.851205,0.846184,60.0,160.0,70.0,1,background
12.050677,-0.736164,0.844236,60.0,160.0,70.0,1,background
12.014520,-0.620820,0.841258,60.0,160.0,70.0,1,background
12.075162,-0.510357,0.845131,60.0,160.0,70.0,1,background
12.074097,-0.396816,0.844759,60.0,160.0,70.0,1,background
12.037385,-0.282529,0.841968,60.0,160.0,70.0,1,background
12.063310,-0.169862,0.843632,60.0,160.0,70.0,1,background
12.069270,-0.056645,0.843975,60.0,160.0,70.0,1,background
12.021440,0.056421,0.840630,60.0,160.0,70.0,1,background
12.052501,0.169710,0.842877,60.0,160.0,70.0,1,background
12.038088,0.282545,0.842017,60.0,160.0,70.0,1,background
12.071784,0.396740,0.844597,60.0,160.0,70.0,1,background
12.067218,0.510021,0.844575,60.0,160.0,70.0,1,background
12.039934,0.622133,0.843037,60.0,160.0,70.0,1,background
12.042656,0.735674,0.843674,60.0,160.0,70.0,1,background
12.045305,0.849391,0.844381,60.0,160.0,70.0,1,background
12.045164,0.963086,0.844968,60.0,160.0,70.0,1,background
12.066912,1.078906,0.847167,60.0,160.0,70.0,1,background
12.052125,1.191716,0.846877,60.0,160.0,70.0,1,background
12.036673,1.304386,0.846614,60.0,160.0,70.0,1,background
12.069084,1.422637,0.849795,60.0,160.0,70.0,1,background
12.070390,1.537796,0.850866,60.0,160.0,70.0,1,background
12.057750,1.651346,0.851031,60.0,160.0,70.0,1,background
12.108732,1.774273,0.855767,60.0,160.0,70.0,1,background
12.060798,1.883053,0.853591,60.0,160.0,70.0,1,background
12.043093,1.996262,0.853626,60.0,160.0,70.0,1,background
12.052931,2.114322,0.855692,60.0,160.0,70.0,1,background
12.058647,2.232194,0.857548,60.0,160.0,70.0,1,background
12.088529,2.355292,0.861208,60.0,160.0,70.0,1,background
12.067479,2.468983,0.861321,60.0,160.0,70.0,1,background
12.026083,2.578353,0.860056,60.0,160.0,70.0,1,background
12.042058,2.700250,0.862973,60.0,160.0,70.0,1,background
12.043305,2.819514,0.864921,60.0,160.0,70.0,1,background
12.067200,2.944854,0.868584,60.0,160.0,70.0,1,background
12.064495,3.064462,0.870422,60.0,160.0,70.0,1,background
12.060389,3.184222,0.872243,60.0,160.0,70.0,1,background
12.073079,3.309102,0.875369,60.0,160.0,70.0,1,background
12.065844,3.429203,0.877140,60.0,160.0,70.0,1,background
12.072267,3.553831,0.879993,60.0,160.0,70.0,1,background
12.036979,3.666565,0.879891,60.0,160.0,70.0,1,background
12.035171,3.789824,0.882320,60.0,160.0,70.0,1,background
12.055938,3.921122,0.886502,60.0,160.0,70.0,1,background
12.076346,4.053495,0.890762,60.0,160.0,70.0,1,background
12.060724,4.174617,0.892460,60.0,160.0,70.0,1,background
12.032633,4.291788,0.893323,60.0,160.0,70.0,1,background
12.039589,4.422090,0.896882,60.0,160.0,70.0,1,background
12.020220,4.543473,0.898577,60.0,160.0,70.0,1,background
12.045124,4.682567,0.903685,60.0,160.0,70.0,1,background
12.062295,4.820060,0.908327,60.0,160.0,70.0,1,background
12.064824,4.952900,0.911979,60.0,160.0,70.0,1,background
12.050412,5.079675,0.914453,60.0,160.0,70.0,1,background
12.058589,5.216958,0.918750,60.0,160.0,70.0,1,background
12.074027,5.358737,0.923718,60.0,160.0,70.0,1,background
12.034861,5.477143,0.924614,60.0,160.0,70.0,1,background
12.040138,5.616559,0.929029,60.0,160.0,70.0,1,background
12.041850,5.755596,0.933289,60.0,160.0,70.0,1,background
12.057280,5.902635,0.938737,60.0,160.0,70.0,1,background
12.049243,-5.898700,1.173715,60.0,160.0,70.0,1,background
12.063877,-5.766124,1.169816,60.0,160.0,70.0,1,background
12.068321,-5.629705,1.165072,60.0,160.0,70.0,1,background
12.039841,-5.479410,1.157306,60.0,160.0,70.0,1,background
12.018626,-5.334149,1.150403,60.0,160.0,70.0,1,background
12.047618,-5.212211,1.148444,60.0,160.0,70.0,1,background
12.064803,-5.085741,1.145481,60.0,160.0,70.0,1,background
12.079322,-4.958852,1.142390,60.0,160.0,70.0,1,background
12.051797,-4.815865,1.135461,60.0,160.0,70.0,1,background
12.079902,-4.696087,1.133906,60.0,160.0,70.0,1,background
12.062226,-4.559351,1.128180,60.0,160.0,70.0,1,background
12.040040,-4.422255,1.122173,60.0,160.0,70.0,1,background
12.050854,-4.298287,1.119371,60.0,160.0,70.0,1,background
12.031164,-4.164386,1.113862,60.0,160.0,70.0,1,background
12.084583,-4.056259,1.115233,60.0,160.0,70.0,1,background
12.047908,-3.918510,1.108405,60.0,160.0,70.0,1,background
12.019857,-3.785001,1.102507,60.0,160.0,70.0,1,background
12.055872,-3.672320,1.102600,60.0,160.0,70.0,1,background
12.067777,-3.552509,1.100591,60.0,160.0,70.0,1,background
12.055233,-3.426187,1.096465,60.0,160.0,70.0,1,background
12.055227,-3.304209,1.093595,60.0,160.0,70.0,1,background
12.061630,-3.184549,1.091416,60.0,160.0,70.0,1,background
12.021940,-3.053653,1.085183,60.0,160.0,70.0,1,background
12.066042,-2.944571,1.086621,60.0,160.0,70.0,1,background
12.046954,-2.820369,1.082471,60.0,160.0,70.0,1,background
12.059488,-2.704159,1.081268,60.0,160.0,70.0,1,background
12.044955,-2.582399,1.077744,60.0,160.0,70.0,1,background
12.055726,-2.466578,1.076589,60.0,160.0,70.0,1,background
12.076620,-2.352972,1.076435,60.0,160.0,70.0,1,background
12.034062,-2.227643,1.070731,60.0,160.0,70.0,1,background
12.037844,-2.111676,1.069256,60.0,160.0,70.0,1,background
12.028268,-1.993804,1.066696,60.0,160.0,70.0,1,background
12.068050,-1.884185,1.068609,60.0,160.0,70.0,1,background
12.031640,-1.762977,1.063872,60.0,160.0,70.0,1,background
12.045004,-1.649600,1.063638,60.0,160.0,70.0,1,background
12.024090,-1.531898,1.060475,60.0,160.0,70.0,1,background
12.103667,-1.426714,1.066265,60.0,160.0,70.0,1,background
12.040073,-1.304754,1.059537,60.0,160.0,70.0,1,background
12.029542,-1.189483,1.057581,60.0,160.0,70.0,1,background
12.029909,-1.075597,1.056679,60.0,160.0,70.0,1,background
12.033895,-0.962185,1.056189,60.0,160.0,70.0,1,background
12.018026,-0.847468,1.054052,60.0,160.0,70.0,1,background
12.021521,-0.734383,1.053707,60.0,160.0,70.0,1,background
12.026514,-0.621440,1.053587,60.0,160.0,70.0,1,background
12.048960,-0.509250,1.055088,60.0,160.0,70.0,1,background
12.107489,-0.397914,1.059840,60.0,160.0,70.0,1,background
12.040365,-0.282598,1.053686,60.0,160.0,70.0,1,background
12.041558,-0.169556,1.053604,60.0,160.0,70.0,1,background
12.059592,-0.056600,1.055089,60.0,160.0,70.0,1,background
12.063923,0.056620,1.055468,60.0,160.0,70.0,1,background
12.054322,0.169736,1.054721,60.0,160.0,70.0,1,background
12.051983,0.282871,1.054702,60.0,160.0,70.0,1,background
11.994639,0.394205,1.049962,60.0,160.0,70.0,1,background
12.023365,0.508168,1.052847,60.0,160.0,70.0,1,background
12.084934,0.624458,1.058705,60.0,160.0,70.0,1,background
12.060712,0.736777,1.057143,60.0,160.0,70.0,1,background
12.034716,0.848644,1.055516,60.0,160.0,70.0,1,background
12.052172,0.963646,1.057794,60.0,160.0,70.0,1,background
12.050188,1.077410,1.058460,60.0,160.0,70.0,1,background
12.062351,1.192727,1.060465,60.0,160.0,70.0,1,background
12.070517,1.308054,1.062216,60.0,160.0,70.0,1,background
12.012803,1.416003,1.058260,60.0,160.0,70.0,1,background
12.097077,1.541196,1.066912,60.0,160.0,70.0,1,background
12.018618,1.645987,1.061308,60.0,160.0,70.0,1,background
12.078116,1.769787,1.067982,60.0,160.0,70.0,1,background
12.054345,1.882045,1.067395,60.0,160.0,70.0,1,background
12.031454,1.994333,1.066979,60.0,160.0,70.0,1,background
12.050085,2.113823,1.070344,60.0,160.0,70.0,1,background
12.035310,2.227874,1.070842,60.0,160.0,70.0,1,background
12.043347,2.346489,1.073469,60.0,160.0,70.0,1,background
12.052881,2.465996,1.076335,60.0,160.0,70.0,1,background
12.039727,2.581279,1.077277,60.0,160.0,70.0,1,background
12.039112,2.699590,1.079441,60.0,160.0,70.0,1,background
12.069732,2.825701,1.084517,60.0,160.0,70.0,1,background
12.058068,2.942626,1.085903,60.0,160.0,70.0,1,background
12.066287,3.064917,1.089186,60.0,160.0,70.0,1,background
12.055034,3.182808,1.090820,60.0,160.0,70.0,1,background
12.064328,3.306703,1.094421,60.0,160.0,70.0,1,background
12.028426,3.418569,1.094027,60.0,160.0,70.0,1,background
12.053586,3.548332,1.099296,60.0,160.0,70.0,1,background
12.059979,3.673571,1.102976,60.0,160.0,70.0,1,background
12.057401,3.796824,1.105951,60.0,160.0,70.0,1,background
12.057515,3.921635,1.109289,60.0,160.0,70.0,1,background
12.035922,4.039926,1.110742,60.0,160.0,70.0,1,background
12.053789,4.172217,1.115956,60.0,160.0,70.0,1,background
12.051301,4.298446,1.119412,60.0,160.0,70.0,1,background
12.049280,4.425649,1.123034,60.0,160.0,70.0,1,background
12.046341,4.553347,1.126694,60.0,160.0,70.0,1,background
12.058340,4.687705,1.131882,60.0,160.0,70.0,1,background
12.044081,4.812781,1.134734,60.0,160.0,70.0,1,background
12.054012,4.948462,1.139996,60.0,160.0,70.0,1,background
12.075217,5.090131,1.146470,60.0,160.0,70.0,1,background
12.034918,5.206717,1.147233,60.0,160.0,70.0,1,background
12.050573,5.348327,1.153461,60.0,160.0,70.0,1,background
12.034182,5.476834,1.156762,60.0,160.0,70.0,1,background
12.027985,5.610890,1.161178,60.0,160.0,70.0,1,background
12.062999,5.765704,1.169731,60.0,160.0,70.0,1,background
12.043591,5.895934,1.173164,60.0,160.0,70.0,1,background
12.044305,-5.896283,1.409461,60.0,160.0,70.0,1,background
12.077126,-5.772457,1.406899,60.0,160.0,70.0,1,background
12.032844,-5.613156,1.395541,60.0,160.0,70.0,1,background
12.062669,-5.489799,1.392962,60.0,160.0,70.0,1,background
12.056687,-5.351041,1.386410,60.0,160.0,70.0,1,background
12.069302,-5.221592,1.382163,60.0,160.0,70.0,1,background
12.066407,-5.086417,1.376303,60.0,160.0,70.0,1,background
12.031250,-4.939117,1.366945,60.0,160.0,70.0,1,background
12.034100,-4.808793,1.362080,60.0,160.0,70.0,1,background
12.066245,-4.690778,1.360674,60.0,160.0,70.0,1,background
12.018491,-4.542819,1.350421,60.0,160.0,70.0,1,background
12.035830,-4.420709,1.347647,60.0,160.0,70.0,1,background
12.071307,-4.305582,1.347035,60.0,160.0,70.0,1,background
12.067237,-4.176872,1.342146,60.0,160.0,70.0,1,background
12.043165,-4.042357,1.335190,60.0,160.0,70.0,1,background
12.062712,-3.923325,1.333215,60.0,160.0,70.0,1,background
12.068153,-3.800210,1.329815,60.0,160.0,70.0,1,background
12.061768,-3.674116,1.325253,60.0,160.0,70.0,1,background
12.060145,-3.550263,1.321355,60.0,160.0,70.0,1,background
12.065814,-3.429195,1.318391,60.0,160.0,70.0,1,background
12.059972,-3.305510,1.314304,60.0,160.0,70.0,1,background
12.074948,-3.188065,1.312617,60.0,160.0,70.0,1,background
12.059646,-3.063231,1.307771,60.0,160.0,70.0,1,background
12.067100,-2.944830,1.305524,60.0,160.0,70.0,1,background
12.043694,-2.819605,1.300071,60.0,160.0,70.0,1,background
12.014758,-2.694129,1.294160,60.0,160.0,70.0,1,background
12.041506,-2.581660,1.294374,60.0,160.0,70.0,1,background
12.089938,-2.473578,1.297027,60.0,160.0,70.0,1,background
12.049354,-2.347660,1.290252,60.0,160.0,70.0,1,background
12.032648,-2.227381,1.286168,60.0,160.0,70.0,1,background
12.030626,-2.110410,1.283778,60.0,160.0,70.0,1,background
12.029464,-1.994003,1.281600,60.0,160.0,70.0,1,background
12.050850,-1.881500,1.281940,60.0,160.0,70.0,1,background
12.060575,-1.767216,1.281153,60.0,160.0,70.0,1,background
12.029930,-1.647536,1.276199,60.0,160.0,70.0,1,background
12.049483,-1.535133,1.276688,60.0,160.0,70.0,1,background
12.034502,-1.418561,1.273634,60.0,160.0,70.0,1,background
12.010849,-1.301588,1.269782,60.0,160.0,70.0,1,background
12.040886,-1.190605,1.271720,60.0,160.0,70.0,1,background
12.040610,-1.076554,1.270567,60.0,160.0,70.0,1,background
12.055477,-0.963910,1.271125,60.0,160.0,70.0,1,background
12.030225,-0.848328,1.267567,60.0,160.0,70.0,1,background
12.022183,-0.734423,1.265938,60.0,160.0,70.0,1,background
12.032663,-0.621757,1.266371,60.0,160.0,70.0,1,background
12.051278,-0.509348,1.267771,60.0,160.0,70.0,1,background
12.054226,-0.396163,1.267634,60.0,160.0,70.0,1,background
12.086243,-0.283675,1.270665,60.0,160.0,70.0,1,background
12.053243,-0.169720,1.266972,60.0,160.0,70.0,1,background
12.045643,-0.056535,1.266062,60.0,160.0,70.0,1,background
12.036830,0.056493,1.265136,60.0,160.0,70.0,1,background
12.060529,0.169823,1.267738,60.0,160.0,70.0,1,background
12.042760,0.282655,1.266094,60.0,160.0,70.0,1,background
12.067394,0.396596,1.269019,60.0,160.0,70.0,1,background
12.047752,0.509199,1.267400,60.0,160.0,70.0,1,background
12.074822,0.623936,1.270808,60.0,160.0,70.0,1,background
12.054536,0.736400,1.269345,60.0,160.0,70.0,1,background
12.033654,0.848570,1.267929,60.0,160.0,70.0,1,background
12.061776,0.964414,1.271790,60.0,160.0,70.0,1,background
12.064529,1.078692,1.273091,60.0,160.0,70.0,1,background
12.067378,1.193224,1.274518,60.0,160.0,70.0,1,background
12.026852,1.303322,1.271474,60.0,160.0,70.0,1,background
12.063393,1.421966,1.276692,60.0,160.0,70.0,1,background
12.066965,1.537360,1.278541,60.0,160.0,70.0,1,background
12.026624,1.647083,1.275848,60.0,160.0,70.0,1,background
12.042636,1.764588,1.279248,60.0,160.0,70.0,1,background
12.044973,1.880582,1.281315,60.0,160.0,70.0,1,background
12.051116,1.997592,1.283907,60.0,160.0,70.0,1,background
12.031209,2.110512,1.283840,60.0,160.0,70.0,1,background
12.011419,2.223452,1.283899,60.0,160.0,70.0,1,background
12.066014,2.350906,1.292036,60.0,160.0,70.0,1,background
12.033703,2.462073,1.290994,60.0,160.0,70.0,1,background
12.046507,2.582732,1.294912,60.0,160.0,70.0,1,background
12.075085,2.707656,1.300658,60.0,160.0,70.0,1,background
12.033925,2.817318,1.299016,60.0,160.0,70.0,1,background
12.075010,2.946760,1.306380,60.0,160.0,70.0,1,background
12.033566,3.056606,1.304942,60.0,160.0,70.0,1,background
12.071686,3.187204,1.312263,60.0,160.0,70.0,1,background
12.049045,3.302515,1.313114,60.0,160.0,70.0,1,background
12.044330,3.423089,1.316044,60.0,160.0,70.0,1,background
12.057828,3.549580,1.321101,60.0,160.0,70.0,1,background
12.033776,3.665589,1.322177,60.0,160.0,70.0,1,background
12.072344,3.801529,1.330277,60.0,160.0,70.0,1,background
12.034379,3.914110,1.330084,60.0,160.0,70.0,1,background
12.051214,4.045059,1.336082,60.0,160.0,70.0,1,background
12.071558,4.178367,1.342627,60.0,160.0,70.0,1,background
12.052737,4.298959,1.344963,60.0,160.0,70.0,1,background
12.062985,4.430683,1.350688,60.0,160.0,70.0,1,background
12.055804,4.556923,1.354614,60.0,160.0,70.0,1,background
12.037648,4.679661,1.357450,60.0,160.0,70.0,1,background
12.021559,4.803782,1.360660,60.0,160.0,70.0,1,background
12.076904,4.957859,1.372132,60.0,160.0,70.0,1,background
12.073597,5.089448,1.377123,60.0,160.0,70.0,1,background
12.022234,5.201229,1.376773,60.0,160.0,70.0,1,background
12.073007,5.358284,1.388286,60.0,160.0,70.0,1,background
12.038941,5.479000,1.390222,60.0,160.0,70.0,1,background
12.046895,5.619711,1.397170,60.0,160.0,70.0,1,background
12.020259,5.745276,1.400274,60.0,160.0,70.0,1,background
12.063522,5.905690,1.411710,60.0,160.0,70.0,1,background
12.059458,-5.903701,1.648628,60.0,160.0,70.0,1,background
12.060035,-5.764288,1.641237,60.0,160.0,70.0,1,background
12.047095,-5.619804,1.632225,60.0,160.0,70.0,1,background
12.066294,-5.491448,1.627771,60.0,160.0,70.0,1,background
12.018853,-5.334249,1.614545,60.0,160.0,70.0,1,background
12.052170,-5.214181,1.612374,60.0,160.0,70.0,1,background
12.036322,-5.073735,1.603812,60.0,160.0,70.0,1,background
12.037207,-4.941563,1.597679,60.0,160.0,70.0,1,background
12.069034,-4.822753,1.595824,60.0,160.0,70.0,1,background
12.058778,-4.687875,1.588579,60.0,160.0,70.0,1,background
12.065100,-4.560437,1.583703,60.0,160.0,70.0,1,background
12.017250,-4.413884,1.571914,60.0,160.0,70.0,1,background
12.065359,-4.303461,1.572854,60.0,160.0,70.0,1,background
12.050919,-4.171224,1.565798,60.0,160.0,70.0,1,background
12.047003,-4.043645,1.560289,60.0,160.0,70.0,1,background
12.050682,-3.919412,1.555931,60.0,160.0,70.0,1,background
12.027427,-3.787385,1.548270,60.0,160.0,70.0,1,background
12.027247,-3.663601,1.543752,60.0,160.0,70.0,1,background
12.031936,-3.541958,1.540019,60.0,160.0,70.0,1,background
12.028362,-3.418550,1.535386,60.0,160.0,70.0,1,background
12.026502,-3.296336,1.531132,60.0,160.0,70.0,1,background
12.057434,-3.183441,1.531198,60.0,160.0,70.0,1,background
12.042143,-3.058785,1.525543,60.0,160.0,70.0,1,background
12.059644,-2.943010,1.524193,60.0,160.0,70.0,1,background
12.069746,-2.825705,1.522050,60.0,160.0,70.0,1,background
12.076050,-2.707873,1.519573,60.0,160.0,70.0,1,background
12.039401,-2.581209,1.511846,60.0,160.0,70.0,1,background
12.032687,-2.461865,1.508034,60.0,160.0,70.0,1,background
12.066274,-2.350956,1.509411,60.0,160.0,70.0,1,background
12.016870,-2.224461,1.500553,60.0,160.0,70.0,1,background
12.003480,-2.105648,1.496347,60.0,160.0,70.0,1,background
12.071961,-2.001047,1.502476,60.0,160.0,70.0,1,background
12.060520,-1.883010,1.498786,60.0,160.0,70.0,1,background
12.080561,-1.770145,1.499146,60.0,160.0,70.0,1,background
12.046225,-1.649768,1.492897,60.0,160.0,70.0,1,background
